time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,0.850794467035,-4.86884562464,19.6875948486,5.92740981235,6.11510475132,0.0,1.40679035942,-5.28598294659,4.40422107374,-0.183793157632,-0.124158298001,0.0,438.3714618603402,439.9885134284521,440.5968422143774,438.2584453731468
3.5400000000000027,0.937692685577,-5.19156805959,19.9476915508,5.91608602637,6.10732608928,0.0,1.49036444739,-5.47235948936,4.26523843347,-0.201072707454,-0.1438257912,0.0,409.9368761379036,408.16769392211074,409.99433222028046,408.41738442913714
3.6000000000000028,1.03091224299,-5.52806055966,20.2055458485,5.90437717887,6.09861598257,0.0,1.61763885122,-5.7449246468,4.32807779276,-0.185369224456,-0.147995300013,0.0,480.25174970669735,479.9173233899068,478.82666481013246,479.98567977084144
3.660000000000003,1.13165613158,-5.88058039848,20.4655660439,5.89270045696,6.08998150198,0.0,1.74114793949,-6.00655286843,4.33769539229,-0.228683019291,-0.136788862584,0.0,464.92971160148636,465.7886817526592,469.1978945342597,465.78510571911386
3.720000000000003,1.23993743018,-6.24897677759,20.7258367232,5.87882872425,6.08184497893,0.0,1.8687966583,-6.27430171442,4.33625733027,-0.236752668477,-0.133349555383,0.0,465.99398136393154,466.24676363740843,467.1428923311506,466.46257452939534
3.780000000000003,1.35566986435,-6.63302228336,20.9842416711,5.86476431529,6.07459570847,0.0,1.98944035156,-6.52821556907,4.27578864644,-0.230093521792,-0.103306247528,0.0,448.1641613426577,450.5864323668701,451.1592762190781,451.64290032254206
3.840000000000003,1.47990896693,-7.03477101913,21.2437908466,5.85105052896,6.06903136365,0.0,2.15210507357,-6.8642469804,4.3731991079,-0.225670978816,-0.0772676795237,0.0,505.2839583831717,507.1516067431281,504.9832834035247,505.2572198740968
3.900000000000003,1.61318885478,-7.45539267386,21.5055154274,5.83745563757,6.06443801311,0.0,2.2907152762,-7.1573620806,4.34907261554,-0.228464037276,-0.0751696677927,0.0,472.4870835509777,472.6445954998591,471.52708993049987,471.2634336870561
3.960000000000003,1.75401709404,-7.89223001012,21.762185496,5.82356058649,6.05976904586,0.0,2.403787019,-7.40488208976,4.20547883438,-0.238680875498,-0.0837139607557,0.0,434.9387979959652,434.21738597333376,434.4882094963534,433.57554717989507
4.020000000000002,1.90257849655,-8.34588255868,22.0135418135,5.8086803285,6.05468625376,0.0,2.54840672294,-7.71773324095,4.17093133352,-0.282831441953,-0.0867891408533,0.0,475.63023287864894,475.38922013664836,477.78350676356354,474.34440175602117
